;Total_vc;Total_vu;Alquiler_mes_vc_m2;Alquiler_mes_vu_m2;Comunidad_autonoma;Poblacion;Inmuebles_totales;Viviendas_turisticas;Turistas;Porcentaje_viviendas_turisticas;Total_casas_alquiler;Porcentaje_viviendas_alquiler;Porcentaje_vc_alquiler;Porcentaje_vu_alquiler
Olesa de Montserrat;1163.0;152.0;7.14761904761905;5.50855586249233;8.0;24132.0;9888.0;5;11878;0.0505663430420712;1315.0;13.298948220064725;11.76173139158576;1.5372168284789645
Oliva;730.0;140.0;3.42071123321123;3.90117694805195;10.0;25119.0;18888.0;1450;132198;7.676831850910631;870.0;4.606099110546379;3.864887759423973;0.7412113511224058
Oliva de la Frontera;8.0;13.0;2.962972945965435;2.22222222222222;11.0;5083.0;3602.0;0;9260;0.0;21.0;0.5830094392004442;0.2220988339811216;0.3609106052193226
Oliva, La;872.0;585.0;7.45121777524569;7.21518987341772;4.0;27768.0;11471.0;5548;898624;48.36544329177927;1457.0;12.701595327347224;7.601778397698544;5.09981692964868
Olivares;44.0;111.0;4.70058139534884;3.43284996359286;0.0;9452.0;3961.0;11;2348;0.2777076495834385;155.0;3.91315324413027;1.110830598333754;2.802322645796516
Olivella;14.0;131.0;7.2758907154332;6.19834710743802;8.0;4127.0;1968.0;232;23241;11.788617886178862;145.0;7.367886178861789;0.7113821138211383;6.65650406504065
Olivenza;140.0;120.0;3.21757402548726;3.12390350877193;11.0;11871.0;5732.0;11;122802;0.1919050942079553;260.0;4.535938590369853;2.442428471737613;2.09351011863224
Olleria, l';102.0;15.0;2.64880952380952;2.52013808975834;10.0;8404.0;4259.0;9;6277;0.2113172106128199;117.0;2.7471237379666587;2.3949283869452924;0.3521953510213665
Olmedo;77.0;12.0;3.76325269758017;3.87590886677425;6.0;3574.0;2230.0;20;3389;0.8968609865470852;89.0;3.991031390134529;3.4529147982062782;0.5381165919282511
Olot;2040.0;617.0;5.34687423878623;4.44444444444444;8.0;36299.0;16496.0;180;49270;1.0911736178467508;2657.0;16.10693501454898;12.366634335596508;3.740300678952473
Olula del Río;117.0;22.0;3.21428571428571;3.00536027098527;0.0;6258.0;3791.0;2;1181;0.0527565286204167;139.0;3.666578739118966;3.0862569242943816;0.5803218148245846
Olvera;17.0;23.0;2.98149468306303;2.82920671479825;0.0;8016.0;4311.0;62;17406;1.438181396427743;40.0;0.9278589654372535;0.3943400603108327;0.5335189051264208
Olèrdola;24.0;94.0;7.16342838196287;4.81191501503092;8.0;3847.0;1701.0;47;7785;2.7630805408583186;118.0;6.937095825984715;1.4109347442680775;5.526161081716637
Olías del Rey;160.0;151.0;4.93827160493827;4.09862869198312;7.0;8225.0;3467.0;19;3669;0.5480242284395731;311.0;8.970291318142486;4.61494087107009;4.3553504470723965
Onda;783.0;96.0;3.62637362637363;3.31761006289308;10.0;24939.0;13877.0;12;60696;0.0864740217626288;879.0;6.33422209411256;5.64242992001153;0.6917921741010304
Ondara;227.0;54.0;4.0;3.07142857142857;10.0;7080.0;3749.0;58;26926;1.5470792211256337;281.0;7.495332088556949;6.054947986129634;1.440384102427314
Onil;175.0;26.0;3.19148936170213;2.28141664519554;10.0;7569.0;4422.0;26;2316;0.5879692446856626;201.0;4.545454545454546;3.957485300768883;0.5879692446856626
Ontinyent;1018.0;63.0;3.38046098728201;3.28051087984863;10.0;35946.0;18072.0;48;39672;0.2656042496679947;1081.0;5.981629039397964;5.633023461708721;0.348605577689243
Ontígola;58.0;157.0;6.10828994253402;4.59183673469388;7.0;4743.0;2341.0;2;7484;0.0854335753951302;215.0;9.184109354976506;2.4775736864587783;6.706535668517727
Orba;22.0;28.0;3.85188564476886;3.12519074650552;10.0;2233.0;1680.0;104;11994;6.190476190476191;50.0;2.9761904761904763;1.3095238095238095;1.6666666666666667
Ordes;521.0;58.0;3.41880341880342;2.13525835866261;12.0;12605.0;7726.0;16;14973;0.2070929329536629;579.0;7.4941755112606785;6.74346362930365;0.7507118819570282
Orellana la Vieja;12.0;15.0;3.4361943773281;2.19298245614035;11.0;2627.0;2132.0;7;576;0.3283302063789868;27.0;1.2664165103189493;0.5628517823639775;0.7035647279549718
Orgaz;3.0;19.0;4.157687290851066;2.45901639344262;7.0;2625.0;1657.0;9;3056;0.5431502715751357;22.0;1.327700663850332;0.1810500905250452;1.1466505733252867
Oria;5.0;5.0;3.995843624895013;3.2061202807089906;0.0;2215.0;1359.0;21;3749;1.5452538631346575;10.0;0.7358351729212657;0.3679175864606328;0.3679175864606328
Orihuela;1045.0;666.0;4.01785714285714;5.33167834890966;10.0;78940.0;67268.0;4778;950738;7.102931557352679;1711.0;2.543557114824285;1.553487542367842;0.9900695724564428
Oropesa;24.0;27.0;4.07965417711257;3.26705308826274;7.0;2626.0;2091.0;7;11525;0.3347680535628886;51.0;2.4390243902439024;1.147776183644189;1.291248206599713
Oropesa del Mar/Orpesa;832.0;125.0;5.71428571428571;4.91071428571429;10.0;9755.0;19511.0;1784;76668;9.143560043052638;957.0;4.904925426682384;4.2642611859976425;0.6406642406847419
Oroso;401.0;53.0;3.87931034482759;3.17919075144509;12.0;7530.0;3690.0;47;8494;1.273712737127371;454.0;12.303523035230352;10.86720867208672;1.4363143631436317
Orotava, La;700.0;305.0;5.0;4.46375786163522;4.0;42219.0;17375.0;523;182981;3.010071942446044;1005.0;5.784172661870503;4.028776978417266;1.7553956834532374
Ortigueira;99.0;59.0;3.0721234424569;2.0;12.0;5485.0;5192.0;233;8060;4.487673343605547;158.0;3.0431432973805856;1.9067796610169487;1.1363636363636365
Ossa de Montiel;5.0;8.0;3.027839300212005;2.441288893370269;7.0;2241.0;1825.0;82;3753;4.493150684931507;13.0;0.7123287671232876;0.273972602739726;0.4383561643835616
Osuna;110.0;129.0;3.78108711839166;2.94117647058824;0.0;17594.0;7984.0;20;23702;0.250501002004008;239.0;2.993486973947896;1.377755511022044;1.6157314629258517
Ourense;8586.0;389.0;4.45987748683827;3.87440557065217;12.0;104596.0;72998.0;368;82028;0.5041234006411135;8975.0;12.294857393353242;11.7619660812625;0.5328913120907423
Outeiro de Rei;0.0;49.0;2.8216744173774844;3.86740331491713;12.0;5216.0;2508.0;7;10013;0.2791068580542264;49.0;1.9537480063795851;0.0;1.9537480063795851
Outes;31.0;27.0;2.45295698924731;2.27272727272727;12.0;6150.0;3852.0;122;6380;3.167185877466251;58.0;1.505711318795431;0.8047767393561787;0.7009345794392523
Oviedo;16519.0;320.0;6.52173913043478;4.21701443816698;2.0;217552.0;128454.0;1033;194465;0.804178927865228;16839.0;13.108972861880517;12.859856446665733;0.249116415214785
Paderne;4.0;31.0;3.66003568353889;3.03030303030303;12.0;2393.0;1165.0;27;2152;2.3175965665236054;35.0;3.004291845493562;0.3433476394849785;2.660944206008584
Padrenda;1.0;5.0;3.0485302148776534;2.918654998896532;12.0;1653.0;1565.0;6;11715;0.3833865814696485;6.0;0.3833865814696485;0.0638977635782747;0.3194888178913738
Padrón;203.0;31.0;3.84615384615385;2.41190476190476;12.0;8317.0;4954.0;88;25880;1.7763423496164716;234.0;4.723455793298345;4.097698829228906;0.6257569640694388
Padul;86.0;72.0;3.62211007591442;3.69912153650391;0.0;8934.0;5083.0;39;8467;0.7672634271099744;158.0;3.108400550855794;1.6919142238835334;1.4164863269722603
Paiporta;1188.0;48.0;5.0;4.06297717799513;10.0;26401.0;11759.0;27;13331;0.2296113615103325;1236.0;10.511097882473;10.102899906454631;0.4081979760183689
Palacios y Villafranca, Los;151.0;43.0;4.24272213024283;3.53682170542636;0.0;38678.0;14084.0;24;12804;0.1704061346208463;194.0;1.3774495881851747;1.0721385969894917;0.305310991195683
Palafolls;390.0;102.0;7.51321775884126;5.74051071447239;8.0;9646.0;4433.0;52;34356;1.1730205278592376;492.0;11.098578840514325;8.79765395894428;2.300924881570043
Palafrugell;949.0;341.0;5.76923076923077;4.56722906001096;8.0;23046.0;17021.0;2360;216532;13.865225309911288;1290.0;7.578873156688796;5.575465601316021;2.0034075553727746
Palamós;1020.0;243.0;6.82353174603174;5.48780487804878;8.0;18196.0;12244.0;1015;151762;8.289774583469454;1263.0;10.315256452139824;8.330610911466842;1.9846455406729824
Palas de Rei;18.0;18.0;2.52933614832273;2.53541881369518;12.0;3316.0;2640.0;39;6232;1.4772727272727273;36.0;1.3636363636363635;0.6818181818181818;0.6818181818181818
Palau d'Anglesola, El;31.0;15.0;4.86666666666667;3.4375;8.0;2205.0;887.0;0;3736;0.0;46.0;5.186020293122886;3.4949267192784665;1.6910935738444195
Palau-solità i Plegamans;393.0;318.0;7.58917553191489;7.08435065690036;8.0;14917.0;5855.0;3;23956;0.0512382578992314;711.0;12.143467122117848;6.712211784799317;5.431255337318532
Palazuelos de Eresma;201.0;68.0;5.42282111082318;4.73761904761905;6.0;5597.0;2399.0;22;4210;0.9170487703209672;269.0;11.213005418924553;8.378491037932472;2.83451438099208
Palencia;4389.0;121.0;5.20877378435518;4.3202614379085;6.0;77090.0;46481.0;54;59655;0.1161765022267163;4510.0;9.702889352638712;9.442567930982552;0.2603214216561605
Pallaresos, Els;17.0;49.0;5.89473684210526;5.59440559440559;8.0;4872.0;1786.0;24;650;1.343784994400896;66.0;3.695408734602464;0.9518477043673012;2.7435610302351625
Pallejà;464.0;94.0;8.78378378378378;6.95283252101434;8.0;11636.0;4795.0;24;10745;0.5005213764337852;558.0;11.637122002085508;9.67674661105318;1.9603753910323252
Palma;28266.0;2185.0;8.33333333333333;6.89655172413793;3.0;419366.0;192259.0;2938;3415244;1.528146926801866;30451.0;15.83853031587598;14.702042557175476;1.136487758700503
Palma de Cervelló, La;202.0;45.0;8.25653427072315;6.27509599863413;8.0;3015.0;1318.0;3;1216;0.2276176024279211;247.0;18.74051593323217;15.326251896813352;3.4142640364188166
Palma del Condado, La;52.0;66.0;3.70555555555556;3.21611505122143;0.0;10787.0;4854.0;1;4773;0.0206015657189946;118.0;2.430984754841368;1.0712814173877214;1.3597033374536465
Palma del Río;171.0;38.0;3.79310344827586;3.12244590259892;0.0;20910.0;9445.0;12;11441;0.1270513499205929;209.0;2.212811011116993;1.810481736368449;0.4023292747485442
Palmas de Gran Canaria, Las;19028.0;1409.0;7.04545454545455;4.39882697947214;4.0;378675.0;186336.0;4271;808237;2.2920959986261376;20437.0;10.967821569637644;10.211660656019234;0.7561609136184098
Palomares del Río;12.0;130.0;6.1576354679803;4.99227138643068;0.0;9020.0;2882.0;12;3410;0.4163775156141568;142.0;4.9271339347675225;0.4163775156141568;4.510756419153366
Palos de la Frontera;72.0;59.0;4.74581724581725;4.25531914893617;0.0;12001.0;4295.0;52;47697;1.210710128055879;131.0;3.050058207217695;1.6763678696158324;1.3736903376018623
Pals;41.0;44.0;6.5;4.37029547241883;8.0;2516.0;4108.0;1169;115667;28.45666991236612;85.0;2.069133398247322;0.9980525803310614;1.071080817916261
Pantoja;36.0;38.0;3.81049888309754;3.91166870665035;7.0;3408.0;1626.0;0;3112;0.0;74.0;4.551045510455104;2.2140221402214024;2.337023370233702
Pantón;6.0;25.0;2.8216744173774844;1.88153458021008;12.0;2429.0;1678.0;57;4870;3.3969010727056017;31.0;1.8474374255065555;0.3575685339690107;1.4898688915375446
Papiol, El;173.0;68.0;7.57984630419332;5.84375290869039;8.0;4232.0;1895.0;8;9973;0.4221635883905013;241.0;12.717678100263852;9.129287598944591;3.588390501319261
Paracuellos de Jarama;1068.0;353.0;8.90774125132556;7.61904761904762;13.0;26235.0;5538.0;52;51242;0.9389671361502347;1421.0;25.65908270133622;19.284940411700976;6.374142289635247
Paradas;5.0;11.0;4.939061551348131;2.43478260869565;0.0;6850.0;3289.0;3;3125;0.0912131346913955;16.0;0.486470051687443;0.1520218911523259;0.334448160535117
Paradela;0.0;5.0;2.8216744173774844;2.2057685839005488;12.0;1723.0;1060.0;12;1664;1.1320754716981132;5.0;0.4716981132075472;0.0;0.4716981132075472
Paredes de Nava;11.0;7.0;3.06122448979592;3.3804530394102783;6.0;1875.0;1410.0;1;577;0.0709219858156028;18.0;1.2765957446808511;0.7801418439716312;0.4964539007092198
Parets del Vallès;755.0;174.0;7.86516853932584;6.31269243794171;8.0;18907.0;7748.0;9;42127;0.1161590087764584;929.0;11.990191017036654;9.744450180691793;2.245740836344863
Parla;5334.0;271.0;7.2289156626506;6.4;13.0;131689.0;47326.0;55;78096;0.116215188268605;5605.0;11.843384186282382;11.270760258631618;0.5726239276507628
Parres;194.0;45.0;4.33063271604938;3.18181818181818;2.0;5292.0;4098.0;220;8427;5.368472425573451;239.0;5.832113225963885;4.7340165934602245;1.0980966325036603
Paso, El;60.0;103.0;5.13865309992063;4.12371134020619;4.0;7745.0;3700.0;580;12639;15.675675675675675;163.0;4.405405405405405;1.6216216216216215;2.783783783783784
Pastoriza, A;9.0;13.0;2.8216744173774844;1.30597014925373;12.0;2918.0;1676.0;0;1776;0.0;22.0;1.3126491646778042;0.5369928400954654;0.7756563245823389
Paterna;2911.0;521.0;5.44554455445545;6.77083333333333;10.0;71361.0;32071.0;156;106537;0.4864207539521686;3432.0;10.701256586947707;9.07673599201771;1.624520594929999
Paterna del Campo;4.0;11.0;4.313293184460584;2.85714285714286;0.0;3478.0;1687.0;0;198;0.0;15.0;0.8891523414344991;0.2371072910491997;0.6520450503852994
Pazos de Borbén;1.0;16.0;4.185609799188884;3.3881812334034;12.0;2975.0;1408.0;4;657;0.2840909090909091;17.0;1.2073863636363635;0.0710227272727272;1.1363636363636365
Peal de Becerro;30.0;18.0;2.75987565395405;1.62433326489739;0.0;5325.0;2938.0;0;1298;0.0;48.0;1.6337644656228727;1.0211027910142954;0.6126616746085772
Pechina;32.0;20.0;3.90782828282828;3.81184161921867;0.0;4143.0;2019.0;4;2342;0.1981178801386825;52.0;2.575532441802873;1.58494304110946;0.9905894006934126
Pedralba;21.0;46.0;3.09278350515464;3.37724601411579;10.0;2852.0;2398.0;18;4648;0.7506255212677231;67.0;2.793994995829858;0.8757297748123436;1.9182652210175144
Pedreguer;150.0;120.0;3.96596420554754;3.69872238897868;10.0;8006.0;6351.0;424;40508;6.676113997795623;270.0;4.251299008030231;2.3618327822390173;1.889466225791214
Pedrera;4.0;7.0;4.939061551348131;3.524814792568226;0.0;5147.0;2229.0;0;1082;0.0;11.0;0.4934948407357559;0.1794526693584567;0.3140421713772992
Pedrezuela;389.0;233.0;7.14285714285714;5.79268292682927;13.0;6226.0;3049.0;14;1882;0.4591669399803214;622.0;20.40013119055428;12.75828140373893;7.641849786815349
Pedro Abad;7.0;20.0;3.3556591234157507;3.34219858156028;0.0;2808.0;1492.0;0;103;0.0;27.0;1.8096514745308312;0.4691689008042895;1.3404825737265416
Pedro Muñoz;70.0;51.0;4.13362487852284;1.88356164383562;7.0;7325.0;4464.0;9;1922;0.2016129032258064;121.0;2.710573476702509;1.5681003584229392;1.14247311827957
Pedrola;89.0;90.0;3.98272851976556;3.79611330698287;1.0;3572.0;1729.0;2;50401;0.1156737998843262;179.0;10.352805089647196;5.147484094852516;5.205320994794679
Pedroso, El;4.0;24.0;4.939061551348131;2.82549120525879;0.0;2038.0;1374.0;12;2163;0.8733624454148472;28.0;2.037845705967977;0.2911208151382823;1.7467248908296944
Pedroñeras, Las;48.0;57.0;3.31806680903358;2.53623188405797;7.0;6638.0;3387.0;0;2710;0.0;105.0;3.100088573959256;1.41718334809566;1.682905225863596
Pegalajar;8.0;3.0;3.146629172627617;2.527683457804128;0.0;2859.0;1843.0;8;2369;0.4340748779164405;11.0;0.5968529571351058;0.4340748779164405;0.1627780792186652
Pego;155.0;50.0;3.36538461538462;3.55687111801242;10.0;10240.0;6206.0;316;29146;5.0918466000644536;205.0;3.3032549145987757;2.49758298420883;0.8056719303899452
Pelayos de la Presa;72.0;71.0;5.07957930007446;4.25531914893617;13.0;2827.0;3004.0;38;1018;1.2649800266311584;143.0;4.760319573901465;2.396804260985353;2.363515312916112
Peligros;131.0;97.0;4.58333333333333;4.29537190082645;0.0;11544.0;4642.0;10;7238;0.2154243860404998;228.0;4.911676001723395;2.822059457130547;2.089616544592848
Peníscola/Peñíscola;378.0;146.0;4.3859649122807;5.60077973906394;10.0;7882.0;15689.0;2495;179451;15.90286187774874;524.0;3.339919688954044;2.4093313786729555;0.9305883102810888
